319	4	Tulitokea kuwa marafiki wazuri.
320	4	Je fedha zitakwenda wapi?
321	4	Hapo alishika utiifu kikamilifu.
322	4	Watu watatakiwa kujiendeleza wenyewe.
323	4	Hivi sasa anapopokea mtoto.
324	4	Jamii imekuwa jamii iliyobadilika.
325	4	Sahau kuhusu upatanishi, nasema
326	4	Badilisha mikataba ya kimataifa.
327	4	Na baadae wakalazimika kuondoka.
328	4	La pili: Kuipora nchi!
329	4	Je uwajibu vipi hawa?
330	4	Au tunakubaliana na mauaji?
331	4	Alifanya pia maajabu mengi.
332	4	Wanapata maambukizi, lakini hawaumwi.
333	4	Pili ni Dhamira sahihi.
334	4	Kwa ndugu zangu wa-Afrika,
335	4	Katika jina kuna nini?
336	4	Huwa wanapata mipango bora.
337	4	Na huo ni ukombozi.
338	4	Yana unda jamii yetu.
339	4	Ni makao makuu yake.
340	4	Sura katili ya miliki.
341	4	Yana unda uchumi wetu.
342	4	Asante Yesu kwa Uganda!
343	4	China: Jukumu la Baba
344	4	Kujifunza zaidi kuhusu kampeni
345	4	Spishi hizi hula matunda.
346	4	Mji mkuu ni Bubanza.
347	4	Tulikuwa na mapinduzi pale.
348	4	Hivi sasa anaishi Johannesburg.
349	4	Sijali chochote kuhusu mapinduzi.
350	4	Misri: Sabuni ya Ubikira?
351	4	Misri: Basboussa kwa Urais!
352	4	Jibu labda ni hapana.
353	4	Kwa mujibu wa Dkt.
354	4	Hilo ni kweli kabisa.
355	4	Hakukumzuia mama yake asifariki.
356	4	Uko wapi uadilifu wao?
357	4	Mji mkubwa ni Gaza.
358	4	Wanafanya kitu katika maisha.
359	4	Sasa, watoto hawadanganyi vizuri?
360	4	Nina habari nzuri kwamba,
361	4	Karibu, madaktari wa Cuba.
362	4	Watu wa Venezuela wanalia.
363	4	Siri yako ni ipi?
364	4	Kila safu ni sura.
365	4	Hakuna tofauti kubwa sana.
366	4	Juu: Mtu athaminiye ubinadamu.
367	4	Mada kumi za majadiliano
368	4	Risasi kati yao haikutulia,
369	4	Kuna mwambao wa Pasifiki.
370	4	Wakumbushe we ni nani.
371	4	Tuliona buti lake likilipuka.
372	4	Wataelewa ukweli huu lini!
373	4	Kwa sababu unavimiliki vyote.
374	5	Hii si sahihi hata kidogo.
375	5	Anaheshimiwa na Wakatoliki kama mtakatifu.
376	5	Katika miaka iliyofuata farakano ilikua.
377	5	Vita huacha makovu kwa wanawake
378	5	Ndege hawa wanaweza kukimbia sana.
379	5	Bado kuna wafungwa wengi walioonewa.
380	5	Kifupi hakuna asili bila yeye.
381	5	Nelson, mwanga angavu uliomwulika giza
382	5	Basi kama je Andy alikosea?
383	5	Alex ni msomi, sio mpelelezi.
384	5	Mdomo wake ni pana sana.
385	5	Bado inashangaza kuona msiba huo.
386	5	Hii inaweza kuwaogopesha baadhi yenu.
387	5	Walishangilia na kusema kuwa wamefanikiwa.
388	5	Napoli kama mshambuliaji au winga.
389	5	Ndege hawa wana rangi mbalimbali.
390	5	Ulikuwa na hofu au ulihofisha?
391	5	Ofisi ya uwakili ya dharura?
392	5	Na kisha bata bukini. 
393	5	Bahati nzuri mabaya hayajatokea bado.
394	5	Na haishughuliki na hayo mambo.
395	5	Wawili hao walihamia Hamburg Ujerumani.
396	5	Alisema, "Ni nini husababisha mafanikio?
397	5	Jamaika: Banton Ajitayarisha Kwenda Mahakamani
398	5	Kwa uwazi kabisa aliandika :
399	5	Mkuu wa ulinzi akasema haihitaji.
400	5	Inatoa mafunzo ya kazi fulani.
401	5	Wakati kwa watu kujieleza kwa
402	5	Na hiyo inaweza kufanya kazi.
403	5	Talaka inawezekana kwa masharti fulani.
404	5	Hadi sasa hakuna uamuzi bado.
405	5	Lakini Waingereza walishindwa kupata kiti.
406	5	Inaitwa pia "Wilaya ya Nithi".
407	5	Uongozi ulikuwa mikononi mwa wazee.
408	5	Na asingependa kuzungumzia suala hilo.
409	5	Kuwasamehe matajiri: Kutoza kodi maskini.
410	5	Hivyo basi, ianaelekea hatakubali kirahisi.
411	5	Hatimaye alipewa adhabu ya kifo.
412	5	Tuhin alijua kidogo kuhusu siku.
413	5	Rangi ya chini ni nyeupe.
414	5	Mpishi wako hakupata mshahara wake
415	5	Jina linatokana na mto Ubangi.
416	5	Vilevile una mwelekeo wa kibaguzi.
417	5	Je, fedha zitabaki katika jamii?
418	5	Ujinga ni kizuizi cha mapinduzi.
419	5	Tuchape kazi hata jasho litutoke.
420	5	Hivyo alikua sauti ya vijana.
421	5	Hapana, rafiki wa chavista .
422	5	Yohane wa Mungu nchini Hispania.
423	5	Kwa jumla zote ni hafifu.
424	5	Hata hivyo, baadhi yetu tunajaribu.
425	5	Hatukuwa wasaidizi wa wanaume tu.
426	5	Haki ya kuwa na nyumba
427	5	Kuna aina mbili za bunge
428	5	Ndoa za miaka ya zamani.
429	5	Na idadi ni ya kutisha.
430	5	Kuwa mwoga lilikuwa jambo zuri.
431	5	Picha kwa hisani ya Usamah
432	5	Ni katika kutoa ndiyo tunapokea
433	5	Mshukuru Mungu kwa kila unalojaaliwa.
434	5	Nchi inayoendelea labda, lakini haijakwama
435	5	Alishangazwa na suala jingine kabisa:
436	5	Kwa hiyo hiki ndicho tunachofanya.
437	5	Kwa dadangu mdogo, alipata mimba.
438	5	Alianzisha pia viwanda vya nguo.
439	5	Hakuna umeme hapa tangu jana.
440	5	Hakuna kitu cha ajabu hapa.
441	5	Zina kiasi sawa cha kaboni
442	5	Lakini ni mara ngapi tunasimama?
443	5	Kuna wazee na wanawake hapa!
444	5	Nilitoa pia mazoezi ya nyumbani
445	5	Zimbabwe: Uchumi Unapinda Kona Nzuri?
446	5	Kama muhindi, nilikuzwa kujua hili
447	5	Tumewaruhusu wagonjwa waliokuwa wamepata nafuu.
448	5	Wabunge hawatumii mamlaka yao ipasavyo.
449	5	Hutumia muda mwingi akisaidia wengine.
450	5	Eneo hili ni kavu sana.
451	5	Unafikiri itapungua mpaka bilioni moja?
452	5	Hasa katika nchi za Ulaya.
453	5	Utawala bora ni suala zito.
454	5	Hasa alichunguza seli za ubongo.
455	5	Kwa nini tusifundishwe kisa chake?
456	5	Mabalozi wengine wataongezwa kwenye orodha:
457	5	Ungeshangazwa na mafungu ya mawe.
458	5	Ameiita shairi yake "Nitaolewa ninapotaka
459	5	Angalia habari zao hapa chini.
460	5	Nyumba ya Wajawazito nchini Cuba.
461	5	Unaweza kutumbukiza sarafu nyingi vilevile.
462	5	Dunia ina muundo ndani yake.
463	5	Hili lina maana mbaya kiuchumi.
464	5	Hivi wa-Ganda wanavuta sigara gani?
465	5	Hakuna ubaya na uteuzi huo.
466	5	Naam, hapa kuna habari njema.
467	5	Kuwa makini na maneno yako.
468	5	Lakini tuna dharura ya kidunia.
469	5	Inajulikana kama shina la Warangi.
470	5	Katika historia ilikuwa bandari muhimu.
471	5	Kordan alijibu, "Nilikuwa na mfasiri.
472	5	Matokeo yake ni hatari mno.
473	5	Afrika: Chungu cha Kuiyeyusha Afrika
474	5	Hiyo sio sehemu ya kushangaza.
475	5	Ni hali mbaya iliyoje tuliyokuwamo!
476	5	Nikawa nasubiri nione atavuta nini.
477	6	Pernille anatangaza kuzinduliwa kwa Uchaguzi Tanzania:
478	6	Anachezea timu ya taifa ya Lebanoni.
479	6	Yapo matukio ya wanajeshi wanapigwa mabomu.
480	6	Nguvu ilikua muhimu kulisha ugonjwa wangu.
481	6	Kupigania tofauti za mitizamo ya kimapenzi
482	6	Hawajui jinsi na wakati wa kuwekeza.
483	6	Nawara, kadhalika, anashiriki hisia kama hizo.
484	6	Mizizi ya ubepari, utumiaji na ubinafsi,
485	6	Uchaguzi katika demokrasi kubwa zaidi duniani.
486	6	Walimweka peke yake katika seli yake.
487	6	Zaid mwenyewe naye pia ni mwanablogu.
488	6	Katika habari moja mpya, Laith anaripoti:
489	6	Iran: Wanawake wapinga 'Jinamizi la Vita'
490	6	Pia kuna wasemaji wachache nchini Pakistan.
491	6	Kituo cha gesi inayotokana na samadi.
492	6	Rais alicheka kabla hajatoa kauli ile.
493	6	Mafuriko katika kijiji kusini mwa Manila.
494	6	Kalenda ya Kiebrania ni kalenda jua-mwezi.
495	6	Wanaiba utajiri wa nchi na mali.
496	6	Inakupasa uwe na mkondowazi wa mawasiliano.
497	6	Jina la baba yake lilikuwa Yohane.
498	6	Wengine wako kwenye nchi za ki-Skandinavia.
499	6	Hayo yote yalisababisha mara moja ghasia.
500	6	Hata hivyo lugha rasmi ni Kiingereza.
501	6	Tuko pamoja katika kipindi hiki kigumu
502	6	Spishi hizi zinatokea Afrika na Asia.
503	6	Hili ni jiji letu la mbu.
504	6	Kinyume chake moma-misitu ni mkubwa kabisa.
505	6	Nafikiri tumekuwa tukihatarisha vingi nyakati hizi.
506	6	Wakikuyu ni Wabantu wa kaskazini mashariki.
507	6	Basi, ikasemekana kua sio rahisi kabisa.
508	6	Watoto zao wanasoma international schools .
509	6	Sote tulikuwa hivyo katika umri huo.
510	6	Hata leo unategemea sana bandari yake.
511	6	Sata: Unashughulika na nini hapa Botswana?
512	6	Jike huyataga mayai mawili kwa kawaida.
513	6	Mmesikia kuhusu maumivu ya phantom limb?
514	6	Mungu wangu, nimelihisi tetemeko la ardhi!
515	6	India ni kiputo kikubwa cha katikati.
516	6	Imepakana na Saudia upande wa kusini.
517	6	Wana uhusiano mzuri na watu wengine.
518	6	Namba tano: kuongeza umilikishaji katika jamii.
519	6	Lakini nitakuelezea baadae kama utapenda kujua.
520	6	Ndoa yao iliendelea vizuri hadi mwisho.
521	6	Nitawapa habari zaidi kwenye blogu yangu.
522	6	Mji uko magharibi mwa Ziwa George.
523	6	Na wale wanaofeli wanapata nafasi nyingine.
524	6	Anacheza nafasi ya beki wa kati.
525	6	Na-- lakini wenyewe walikosa njia stahiki.
526	6	Rangi yao ni kijivu au kahawia.
527	6	Chagua kuishi maisha yasiyokuwa na kaboni.
528	6	Taarifa ya kufungiwa magazeti hayo ilisema;
529	6	Kazi yao ni ile inayojirudia rudia.
530	6	Je, Afrika Kusini ni 'Nchi Iliyokwama'?
531	6	Kimwili, kiakili, unapaswa kujisukuma, kujisukuma, kujisukuma.
532	6	Picha isiyojulikana mmliki wake inayosambaa mtandaoni.
533	6	Kadiri ya mapokeo alizaliwa barani Afrika.
534	6	Hili halijawahi kutokea wakati wowote kabla.
535	6	Ni kwa sababu Aaron bado yupo.
536	6	Kulikuwa hakuna mtu wa kutoa msaada.
537	6	Ameonekana katika filamu nyingi za Marekani.
538	6	Wote tunajua kutoka katika uzoefu inakuaje.
539	6	Upande wa dini, wengi ni Wakristo.
540	6	Yafuatayo ni maandishi kadhaa ambayo yalikusanywa:
541	6	Rangi ya nuru inategemea marudio yake.
542	6	Msichana huyu alihitaji upasuaji wa haraka.
543	6	Weusi ni mzuri–na utakuwa hivyo daima.
544	6	Gregori wa Tours aliandika maisha yake.
545	6	Soma kuhusu machafuko ya Januari hapa.
546	6	Wazazi wake walikuwa kaka na dada.
547	6	Kwao ilikuwa alama ya sauti tu.
548	6	Mbegu hutumika kama chakula cha kuku.
549	6	Yuko chini ya mamlaka ya rais.
550	6	Mchakato wa kuthibitishwa haukupia hivi hivi.
551	6	Tutengeneza zaidi na kilicho bora pamoja.
552	6	Ni kama vile dunia inakuwa bapa.
553	6	Tofauti ni kubwa zaidi huko Zanzibar.
554	6	Hivyo hakuna kampaundi za gesi hizi.
555	6	Lesotho: Uchaguzi wa amani ambao hukuusikia
556	6	Hali kwa ujumla inaonekana kuwa mbaya.
557	6	Iko upande wa kaskazini wa kisiwa.
558	6	Bahati nzuri, alikuja kwa watu muafaka.
559	6	Ni chombo ambacho kinaweza na kinavunjika.
560	6	Picha imeenea kwenye mitandao ya kijamii.
561	6	Huitwa mara nyingi "Mji wa Milele".
562	6	Filamu: 'Sanaa ya Ama Ata Aidoo'
563	6	Tunawapa mifugo vipimo kubwa vya viuavijasumu.
564	6	Alikuwa kwanza ana umaarufu wa kuzaliwa.
565	6	Baadhi ya watu waliwataka watu kusali:
566	6	Mwili wote ni seli moja tu.
567	6	Asili yake ni kabila la Wapare.
568	6	Habari hiyo inahusu safari nyingine iliyofuata.
569	6	Walikuwa wakarimu kwangu na walinisaidia sana.
570	6	Na hatuwezi kuelewa kwanini ina uyoga.
571	6	Leo hii kuna wachezaji kote duniani.
572	6	Aliandika kitabu cha ufafanuzi wa Injili.
573	6	Lina maana ya "kuandika kuhusu Dunia".
574	6	Wanafunzi wengine hulifanyia jambo mzaha likishathibitishwa.
575	6	Panya wengi huishi kati ya wanadamu.
576	6	Tusingekuwepo hapa leo bila michango yake.
577	6	Tunaahidi kufanya kama tulivyofanya kipindi hicho.
578	6	Pia ni balozi wa bidhaa mbalimbali.
579	6	Bila uthibitisho huo bidhaa haiwezi kuuzwa.
580	6	Martinique: Uhuru na "Ubeberu" wa Kifaransa
581	6	Kamati ilimtia hatiani kwa mashitaka mawili.
582	6	Tafiri alizaliwa katika jiji la Lagos.
583	6	Kichwani nilikuwa na jeraha linalovuja damu.
584	6	Bado, vipimo vya kawaida havikuonyesha chochote.
585	6	Wanaandaa nyama yote na kuanza kuibanika.
586	6	Kiungo cha tukio hilo kiko hapa.
587	6	Lugha yao ni aina ya Kituruki.
588	6	Lugha yenye wasemaji wengi ni Kiarabu.
589	6	Katika baadhi ya nchi kama vile.
590	6	Vidole vyote huweza kufanya kazi pamoja.
591	6	Makka ni mji mtakatifu wa Uislamu.
592	7	Je, unataka wasomaji waone ukubwa wa tatizo?
593	7	Ndege kwa kawaida hutumia petroli za pekee.
594	7	Aliwahi kucheza timu ya taifa ya Uswidi.
595	7	Hii haikuwa mara ya kwanza Bukhari kulengwa.
596	7	Kwa wanyama mamalia, nywele hupatikana kote mwilini.
597	7	Televisheni inaweza kuonyesha picha kutoka sehemu mbalimbali.
598	7	Na hiki ndicho alichojisikia anataka kusema naye.
599	7	Kutoka hapa mto Niger unaendelea hadi Nigeria.
600	7	Kulikuwa na mayoye ya mara kwa mara.
601	7	Tafadhali endelea kutuma wasifu na picha zao
602	7	Kila mtu aliyekuja hapa alisema kuwa anaogopa.
603	7	Aliacha shule muda mfupi baada ya hapo.
604	7	Shule yao ilikuwa bingwa kwa kwaya Zanzibar.
605	7	Je, picha hizi zinaonekana kana kwamba zinafahamika?
606	7	Hotuba itarushwa moja kwa moja kwenye www.whitehouse.gov/live.
607	7	Inahusisha picha ndogo ya mtazamo wa mji.
608	7	Lakini si kwamba tatizo suala la kupuuzia.
609	7	Kuchanua kwa Zimbabwe Kuu -- haukuwa muujiza.
610	7	Vilevile hutumika kwa kutengeneza pombe ya kienyeji.
611	7	Hula matunda, mboga, mbegu na pengine wadudu.
612	7	Ubao hutengenezwa na mti wakati wa kukua.
613	7	Pongezi kwa Waziri Mkuu Mpya wa Nepal
614	7	Sasa, ninaona miujiza kama hii kila siku.
615	7	Sidhani kama alielewa kuwa nilikuwa siombi msaada.
616	7	Ni nchi mwanachama wa Jumuiya ya Madola.
617	7	Wakusubiri kupiga kura kwa ajili ya uhuru:
618	7	Mara nyingi akisema hivyo huwa anatumia silaha.
619	7	Katika siku hii, hebu na tuvienzi vyoo.”
620	7	Hatuna cha kupoteza zaidi ya kupata mafanikio.
621	7	Kwa kawaida kiharusi huhitaji matibabu ya dharura.
622	7	Inawezekana hiki ndicho wengi mnachojua kuhusu Doha.
623	7	Natamani ningepata maneno muafaka ya kuelezea hili.
624	7	Kwa hiyo tarehe moja mwezi wa pili
625	7	Tymoshenko anatumia muda wake wa siku kujisomea.
626	7	Hivi huyu Pombe nd'o kwamba hana washauri?
627	7	Wacha niseme tu, kwa uzito kabisa, ninakuamini.
628	7	Alitunga shairi juu ya miungu na mapenzi.
629	7	Dola lilikuwa na katiba, serikali na bunge.
630	7	Kuna pia Wakristo kama jumuiya ndogo zaidi.
631	7	Muda mfupi kabla ya ndoa yao kuvunjika.
632	7	Hivyo ndivyo tulivyokabiliana, hivyo ndivyo tulivyotafuta suluhisho.
633	7	Sio Rahisi Ukiwa Mtu Mweusi Nchini Cuba
634	7	Miongo miwili iliyopita na sasa-- hakuna kilichobadilika.
635	7	Inachukua vitu vyote nafuu, ambazo vyandarua havikutakiwa.
636	7	Baba yake alikuwa mchungaji mwenye imani imara.
637	7	Na tukagundua kulikuwa na tofauti ya asili.
638	7	Ni mji muhimu wa biashara na viwanda.
639	7	Dola zaidi na zaidi, ndani ya mfumo.
640	7	Mabadiliko yanayopendekezwa yanafanywa na Baraza la Seneti.
641	7	Usiwe na wasiwasi na idadi ya miaka.
642	7	Tume ya uchaguzi ilitangaza matokeo ya kuwa
643	7	Na alisema, "Watu hawapati upofu wakiwa mamilioni.
644	7	Mjomba, Shangazi, Kaka au dada, Hawawezi kunilazimisha.
645	7	Kuna njia muafaka ya kutatua tatizo hili?:
646	7	Huu si ubakaji, ni ngono ya ridhaa.
647	7	Na hatimaye kutatokea mlipuko usio na maana.
648	7	Aliwahi kucheza timu ya taifa ya Ugiriki.
649	7	Uzamili katika sanaa ya Mawasiliano ya umma.
650	7	Na kikao kinachoendeshwa vizuri kitaleta mafanikio chanya.
651	7	Sam anaweza kuimba kwa Kiarabu, na Kiingereza.
652	7	Mkuu na kiongozi kwenye meli anaitwa nahodha.
653	7	Makao makuu ya wilaya yako Korogwe mjini.
654	7	Kama umeme ukiendelea hivi kama gaza hatutaweza.
655	7	Na hapo ndipo hisia za kweli zipo.
656	7	Kwahiyo inatubidi tuwe na mabadiliko katika ufahamu.
657	7	Inasikitisha, si moja ya jamii hizo nyingi
658	7	Yeye alianza kukimbia katika shule ya sekondari.
659	7	Na hio ni sehemu ya kazi yetu.
660	7	Alianza kuvaa nguo za wakulima wa kawaida.
661	7	Makampuni makubwa ya chai yana ofisi mjini.
662	7	Hali ya hewa ni baridi na yabisi.
663	7	Kila mmoja ana haki ya kushuhudia jambo.
664	7	Anaheshimiwa na Kanisa Katoliki kama mtakatifu bikira.
